batch_id,copy_time_us,kernel_time_us
61203,7.232,9.216
61204,7.392,9.792
61205,7.264,9.024
61206,7.488,9.76
61207,7.232,9.216
61208,7.392,9.216
61209,7.264,9.184
61210,7.552,8.96
61211,7.232,9.44
61212,7.488,9.696
61213,7.296,9.12
61214,7.616,9.696
61215,7.232,9.28
61216,7.328,9.248
61217,7.232,9.312
61218,7.488,9.696
61219,7.232,9.504
61220,7.328,9.952
61221,7.296,9.248
61222,7.328,9.344
61223,7.488,9.568
61224,7.584,9.952
61225,7.232,9.088
61226,7.392,9.088
61227,7.328,9.024
61228,7.392,9.248
61229,7.552,9.536
61230,7.552,8.896
61231,7.264,9.216
61232,6.976,9.408
61233,7.2,9.216
61234,7.104,10.368
61235,7.2,9.696
61236,8.384,8.768
61237,6.976,10.528
61238,6.912,9.664
61239,6.944,10.24
61240,7.008,9.792
61241,7.2,9.888
61242,7.36,9.76
61243,6.88,10.4
61244,7.104,9.696
61245,6.944,9.824
61246,7.712,8.448
61247,7.36,9.984
61248,6.848,9.76
61249,7.072,9.92
61250,7.264,10.24
61251,7.456,9.344
61252,7.584,9.664
61253,7.2,9.152
61254,6.976,10.176
61255,7.744,8.416
61256,6.912,11.808
61257,6.912,9.632
61258,7.456,9.056
61259,7.2,9.216
61260,7.584,9.088
61261,7.232,9.088
61262,7.296,9.408
61263,7.232,9.6
61264,7.328,9.76
61265,7.2,9.184
61266,7.424,8.928
61267,7.168,9.152
61268,7.52,9.28
61269,7.2,9.024
61270,7.328,8.928
61271,7.168,9.056
61272,7.392,9.184
61273,7.36,9.248
61274,7.584,9.504
61275,7.168,9.376
61276,7.296,9.408
61277,7.232,9.28
61278,7.296,9.216
61279,7.136,9.216
61280,7.296,9.312
61281,7.328,9.824
61282,7.232,9.216
61283,7.2,9.376
61284,7.616,8.992
61285,7.2,9.248
61286,7.328,9.824
61287,7.264,9.12
61288,7.296,9.376
61289,7.2,9.344
61290,7.264,9.536
61291,7.232,9.056
61292,6.848,9.504
61293,7.232,9.312
61294,7.424,9.728
61295,7.136,9.312
61296,7.328,9.12
61297,7.2,9.184
61298,7.296,8.832
61299,7.232,9.152
61300,7.36,8.928
61301,7.2,9.12
61302,7.232,9.152
61303,7.168,9.472
61304,7.296,9.088
61305,7.168,9.312
61306,7.36,9.824
61307,7.136,9.312
61308,7.168,9.056
61309,7.84,9.376
61310,7.84,9.376
61311,6.976,10.016
61312,7.008,11.04
61313,6.976,10.112
61314,7.328,9.312
61315,7.168,8.992
61316,7.296,9.152
61317,7.2,9.152
61318,7.488,9.312
61319,7.168,9.12
61320,7.328,9.344
61321,7.232,8.96
61322,7.552,9.856
61323,7.168,9.824
61324,7.424,9.056
61325,7.168,9.44
61326,7.296,9.248
61327,7.2,9.856
61328,7.296,9.184
61329,7.296,9.888
61330,7.2,9.088
61331,7.264,9.376
61332,14.272,10.336
61333,7.36,9.728
61334,7.296,9.824
61335,7.168,9.216
61336,7.392,9.824
61337,7.136,9.376
61338,6.88,10.336
61339,7.136,9.44
61340,7.456,9.088
61341,7.04,10.08
61342,6.912,11.456
61343,7.168,9.504
61344,7.584,9.184
61345,7.328,9.6
61346,7.552,9.728
61347,7.328,9.888
61348,7.328,9.888
61349,7.424,14.784
61350,7.296,8.384
61351,7.2,9.216
61352,7.296,9.568
61353,7.232,9.504
61354,7.264,9.664
61355,7.232,9.312
61356,7.328,9.024
61357,7.2,9.408
61358,7.2,8.928
61359,7.2,9.248
61360,7.392,9.92
61361,7.2,9.344
61362,7.296,10.048
61363,7.2,9.728
61364,7.328,9.152
61365,7.136,9.568
61366,7.328,9.856
61367,7.232,9.152
61368,7.488,9.28
61369,7.232,10.016
61370,7.392,9.952
61371,7.36,9.12
61372,7.616,9.856
61373,7.296,9.376
61374,7.52,8.992
61375,7.2,9.44
61376,7.264,9.344
61377,7.2,9.184
61378,7.296,8.864
61379,7.2,9.44
61380,7.296,9.12
61381,7.168,9.408
61382,7.264,9.824
61383,7.168,9.088
61384,7.296,9.12
61385,7.2,9.024
61386,7.488,9.792
61387,7.328,10.016
61388,7.488,9.248
61389,7.328,9.184
61390,7.296,9.088
61391,7.168,9.184
61392,7.36,9.024
61393,7.2,9.44
61394,7.264,10.016
61395,7.488,9.792
61396,7.328,10.048
61397,7.168,9.984
61398,7.328,9.824
61399,7.296,9.024
61400,7.296,9.088
61401,7.2,9.184
61402,7.296,9.92
61403,7.168,9.184
61404,7.36,9.088
61405,7.2,9.344
61406,7.296,9.152
61407,7.488,8.768
61408,7.296,9.088
61409,7.424,9.824
61410,7.296,9.28
61411,7.168,9.44
61412,7.296,9.312
61413,7.168,9.6
61414,7.328,9.664
61415,7.264,10.048
61416,7.264,6.688
61417,7.232,9.664
61418,7.264,9.248
61419,7.168,9.44
61420,7.296,9.28
61421,7.328,9.184
61422,7.232,9.152
61423,7.168,9.504
61424,7.648,10.208
61425,7.744,9.92
61426,7.552,9.76
61427,7.232,9.056
61428,7.328,9.408
61429,7.168,9.024
61430,7.264,9.12
61431,7.136,9.408
61432,7.328,9.056
61433,7.136,9.216
61434,7.392,10.048
61435,7.52,9.344
61436,7.328,9.152
61437,7.488,9.664
61438,7.328,10.048
61439,7.2,9.984
61440,7.296,9.056
61441,7.232,9.12
61442,7.328,9.344
61443,7.2,9.248
61444,7.296,10.016
61445,7.2,9.696
61446,7.648,8.896
61447,7.04,9.472
61448,7.328,9.76
61449,7.232,9.12
61450,7.328,9.248
61451,7.2,9.184
61452,7.328,9.472
61453,7.2,9.088
61454,7.328,9.216
61455,7.392,9.152
61456,7.424,9.184
61457,7.2,9.952
61458,7.328,9.024
61459,7.2,9.408
61460,7.52,9.312
61461,7.264,9.12
61462,7.2,9.44
61463,7.2,9.824
61464,7.36,9.024
61465,7.2,9.568
61466,7.296,9.76
61467,7.328,9.664
61468,7.328,9.024
61469,7.36,9.376
61470,7.36,9.312
61471,7.168,9.888
61472,7.264,8.864
61473,7.264,9.088
61474,7.328,9.344
61475,7.2,9.184
61476,7.584,9.024
61477,7.008,11.424
61478,7.328,9.792
61479,7.2,9.088
61480,7.296,8.992
61481,7.264,8.992
61482,7.328,8.928
61483,7.136,9.12
61484,7.296,9.248
61485,7.232,9.728
61486,7.328,8.96
61487,7.264,9.696
61488,7.264,9.088
61489,7.392,9.152
61490,7.328,9.056
61491,7.2,9.12
61492,7.328,9.696
61493,7.36,9.056
61494,7.296,8.992
61495,7.296,8.896
61496,7.328,9.248
61497,7.168,9.824
61498,7.552,8.864
61499,7.2,9.344
61500,7.296,9.024
61501,7.264,9.28
61502,7.328,8.896
61503,7.136,9.28
61504,7.296,9.12
61505,7.232,9.344
61506,7.424,9.632
61507,7.104,8.928
61508,7.424,9.76
61509,7.648,10.336
61510,7.328,9.44
61511,7.264,8.96
61512,7.36,8.896
61513,7.264,9.92
61514,7.264,9.312
61515,7.232,8.992
61516,7.04,11.264
61517,7.104,10.528
61518,7.04,10.848
61519,7.808,9.856
61520,7.008,10.08
61521,6.976,10.432
61522,6.976,10.56
61523,7.04,10.816
61524,6.848,10.912
61525,6.944,10.624
61526,7.104,9.984
61527,7.04,11.008
61528,7.072,12.736
61529,7.04,11.296
61530,7.104,10.656
61531,6.976,9.984
61532,7.008,10.624
61533,7.904,9.76
61534,6.976,10.912
61535,6.88,10.976
61536,7.936,9.792
61537,7.008,10.496
61538,6.976,10.56
61539,7.008,10.784
61540,7.264,10.752
61541,7.008,10.752
61542,6.944,10.816
61543,6.752,10.848
61544,7.008,10.784
61545,7.008,10.72
61546,7.136,10.784
61547,6.976,11.104
61548,7.008,10.496
61549,7.008,10.496
61550,7.008,10.048
61551,7.04,11.008
61552,7.008,10.176
61553,7.168,10.624
61554,12.32,14.88
61555,7.104,10.656
61556,6.816,11.168
61557,7.072,10.176
61558,6.88,10.88
61559,7.104,10.016
61560,7.968,9.792
61561,6.88,10.784
61562,7.04,12.32
61563,7.104,11.136
61564,7.072,10.88
61565,7.936,10.72
61566,7.904,11.456
61567,7.744,11.104
61568,7.904,11.232
61569,7.872,10.976
61570,7.968,11.008
61571,7.84,10.656
61572,7.744,11.456
61573,7.968,10.784
61574,7.84,11.168
61575,7.776,11.36
61576,7.968,11.168
61577,7.776,10.592
61578,7.904,10.656
61579,9.056,13.408
61580,7.744,11.744
61581,7.808,12.32
61582,7.68,12.576
61583,8.128,12.96
61584,8.096,13.152
61585,8.16,12.704
61586,8.224,13.6
61587,8.16,12.736
61588,8.032,10.848
61589,7.936,10.848
61590,7.808,11.104
61591,8.064,10.784
61592,7.68,11.2
61593,7.68,11.616
61594,8.032,10.88
61595,7.904,10.752
61596,7.904,11.264
61597,7.712,11.104
61598,7.648,11.584
61599,7.776,11.68
61600,8,11.904
61601,8,10.912
61602,7.712,11.968
61603,8.032,10.88
61604,8,10.848
61605,7.968,11.136
61606,7.68,11.616
61607,8,10.784
61608,7.968,11.328
61609,7.68,12.032
61610,7.872,10.816
61611,7.936,10.56
61612,8,11.04
61613,7.904,11.36
61614,8,11.456
61615,8,11.584
61616,8.032,11.488
61617,8,11.456
61618,8,11.584
61619,8,11.552
61620,7.936,11.776
61621,7.776,11.808
61622,8.288,10.784
61623,7.936,11.456
61624,8.256,10.944
61625,7.872,11.296
61626,8.096,11.328
61627,7.968,10.912
61628,7.968,11.584
61629,7.968,10.656
61630,7.84,11.136
61631,7.968,11.2
61632,7.968,11.456
61633,7.872,11.68
61634,8.032,11.84
61635,8.16,10.944
61636,8.064,10.72
61637,7.872,10.912
61638,8.032,11.328
61639,7.968,11.68
61640,7.68,12.224
61641,8.384,10.464
61642,7.904,11.328
61643,7.968,10.752
61644,8.032,10.848
61645,8.096,11.648
61646,8,11.008
61647,8,11.552
61648,8.032,11.36
61649,7.968,10.784
61650,7.744,11.552
61651,7.936,11.072
61652,7.84,11.52
61653,7.808,11.648
61654,8.032,10.912
61655,8.032,11.04
61656,8.064,11.584
61657,7.968,10.976
61658,8,10.848
61659,8.16,11.424
61660,8.032,11.168
61661,7.84,11.744
61662,7.904,11.968
61663,8.032,10.72
61664,8,11.456
61665,7.872,11.84
61666,8,11.52
61667,8.224,10.624
61668,7.872,10.976
61669,8,11.2
61670,7.872,11.744
61671,7.648,11.264
61672,8,11.488
61673,8,11.424
61674,7.904,11.264
61675,8,10.784
61676,7.872,11.968
61677,8.032,11.296
61678,8.064,11.2
61679,7.968,11.392
61680,7.68,12.032
61681,8.064,12.416
61682,8,11.488
61683,7.872,11.648
61684,6.912,11.712
61685,6.88,12
61686,6.912,11.872
61687,6.88,11.68
61688,6.976,11.616
61689,6.944,12.576
61690,6.88,12.096
61691,6.88,11.456
61692,6.912,12.064
61693,6.944,11.552
61694,6.912,11.36
61695,6.88,11.584
61696,6.912,11.04
61697,7.008,11.424
61698,7.008,10.976
61699,6.912,11.552
61700,6.912,11.328
61701,6.976,11.84
61702,6.88,12.16
61703,6.88,11.2
61704,7.168,13.408
61705,6.848,12.288
61706,6.88,11.392
61707,7.264,10.688
61708,6.912,11.68
61709,6.912,10.688
61710,6.912,11.456
61711,6.848,11.68
61712,6.976,11.008
61713,6.976,11.2
61714,6.976,11.296
61715,6.912,11.296
61716,6.912,11.648
61717,6.976,11.008
61718,7.008,11.424
61719,8.032,10.112
61720,6.944,11.168
61721,7.008,11.136
61722,7.008,11.84
61723,12.704,11.616
61724,7.04,11.52
61725,7.008,11.136
61726,7.008,11.2
61727,7.008,11.008
61728,6.912,11.104
61729,6.88,10.848
61730,6.976,11.776
61731,6.912,11.68
61732,7.136,10.88
61733,6.88,11.68
61734,7.2,11.36
61735,6.848,11.296
61736,6.848,11.456
61737,6.88,11.296
61738,6.976,11.296
61739,7.008,11.136
61740,7.04,11.2
61741,7.104,11.008
61742,7.008,11.168
61743,6.976,11.072
61744,6.912,11.424
61745,6.912,11.328
61746,7.2,11.104
61747,7.04,11.04
61748,6.944,11.296
61749,7.008,11.584
61750,6.88,11.776
61751,7.136,11.392
61752,8.192,10.336
61753,7.168,11.072
61754,6.976,11.776
61755,6.944,11.072
61756,7.872,11.552
61757,7.712,11.968
61758,8.032,11.328
61759,7.872,11.072
61760,7.84,11.328
61761,7.872,11.36
61762,7.808,11.392
61763,8.032,11.136
61764,8.096,11.104
61765,8.064,11.456
61766,8.032,11.36
61767,8.064,11.296
61768,8.224,10.944
61769,7.808,11.36
61770,8.064,11.456
61771,8.128,11.04
61772,8.064,11.872
61773,7.776,12.224
61774,8.032,11.648
61775,8.032,11.424
61776,7.968,11.264
61777,8.032,11.04
61778,8.096,11.552
61779,7.84,11.168
61780,7.872,11.776
61781,7.68,11.104
61782,8.032,11.488
61783,6.944,11.168
61784,7.2,10.848
61785,6.976,11.168
61786,7.136,11.52
61787,6.976,11.456
61788,6.88,11.84
61789,6.816,11.36
61790,7.136,11.36
61791,6.976,11.616
61792,6.816,11.456
61793,6.88,11.232
61794,7.04,11.456
61795,7.008,10.72
61796,7.04,11.264
61797,7.04,11.2
61798,6.944,11.328
61799,6.944,11.584
61800,7.04,11.648
61801,6.976,11.2
61802,7.008,11.36
61803,6.912,10.72
61804,6.944,11.296
61805,6.976,11.648
61806,6.976,11.328
61807,7.168,11.36
61808,7.008,11.328
61809,6.944,10.656
61810,7.04,11.648
61811,7.008,11.52
61812,6.912,11.68
61813,6.944,11.488
61814,6.944,11.584
61815,6.976,11.456
61816,6.976,11.68
61817,7.072,11.52
61818,7.04,11.552
61819,7.136,11.392
61820,6.976,11.744
61821,6.976,11.584
61822,7.136,10.56
61823,7.168,11.392
61824,7.168,11.072
61825,6.944,11.136
61826,6.944,11.232
61827,7.008,11.616
61828,6.976,11.296
61829,6.944,11.392
61830,7.008,11.2
61831,6.944,11.232
61832,7.264,11.488
61833,7.008,11.296
61834,7.104,10.976
61835,7.136,10.976
61836,7.072,10.656
61837,7.136,11.392
61838,7.104,11.136
61839,6.88,11.456
61840,7.104,10.56
61841,6.912,10.656
61842,7.136,11.104
61843,6.912,11.488
61844,7.136,10.944
61845,6.88,11.04
61846,7.392,11.264
61847,6.912,11.008
61848,7.168,10.848
61849,7.136,10.464
61850,6.912,11.168
61851,6.912,11.616
61852,7.104,11.168
61853,6.912,11.2
61854,7.712,11.84
61855,8.032,11.136
61856,7.936,10.72
61857,7.904,11.328
61858,7.904,11.456
61859,7.744,11.84
61860,7.904,11.36
61861,7.712,11.68
61862,7.936,10.944
61863,7.84,11.232
61864,8,14.016
61865,7.904,11.584
61866,7.712,12.032
61867,7.872,11.552
61868,7.872,11.36
61869,7.84,11.36
61870,7.744,11.904
61871,7.84,10.816
61872,8,11.136
61873,7.744,11.776
61874,8,11.296
61875,7.712,11.52
61876,7.968,11.264
61877,7.104,11.296
61878,7.104,11.136
61879,7.104,11.072
61880,6.944,11.36
61881,7.136,10.976
61882,7.168,11.2
61883,7.104,11.104
61884,7.104,10.56
61885,6.944,11.296
61886,7.136,11.232
61887,7.136,11.04
61888,7.072,11.168
61889,6.912,11.232
61890,7.136,11.296
61891,7.104,10.944
61892,6.912,11.36
61893,7.136,11.04
61894,7.04,11.2
61895,7.2,10.592
61896,6.944,11.552
61897,6.912,11.616
61898,6.816,10.816
61899,7.136,10.976
61900,7.136,10.592
61901,7.136,10.976
61902,6.976,11.36
61903,7.104,11.104
61904,7.136,10.496
61905,7.104,11.136
61906,6.912,11.36
61907,6.976,11.68
61908,6.944,11.712
61909,7.04,11.552
61910,7.104,10.464
61911,7.072,11.392
61912,7.072,11.424
61913,7.136,11.328
61914,7.136,11.232
61915,6.848,11.648
61916,7.072,10.592
61917,6.976,11.168
61918,6.912,11.36
61919,7.168,11.04
61920,7.168,11.072
61921,6.848,11.296
61922,7.104,11.424
61923,7.072,10.528
61924,7.136,10.848
61925,6.848,11.712
61926,7.072,12.16
61927,7.2,10.912
61928,6.944,11.776
61929,7.136,12.672
61930,6.944,11.392
61931,7.808,11.104
61932,7.68,11.648
61933,8.064,11.584
61934,7.904,11.072
61935,7.968,11.264
61936,7.712,11.328
61937,7.744,11.392
61938,8.064,11.616
61939,7.744,11.328
61940,7.712,11.872
61941,7.84,11.456
61942,7.808,11.296
61943,7.968,11.424
61944,8.064,9.824
61945,7.936,11.552
61946,8,11.232
61947,8.032,10.688
61948,8.096,11.392
61949,7.712,11.904
61950,8.064,11.648
61951,7.744,11.264
61952,7.808,11.2
61953,7.808,11.2
61954,7.84,11.328
61955,8.032,11.04
61956,7.936,11.008
61957,8.064,11.136
61958,8.032,10.848
61959,7.712,11.2
61960,7.872,11.424
61961,8.032,11.52
61962,8.064,11.136
61963,7.904,11.328
61964,7.968,11.2
61965,7.968,11.488
61966,7.968,11.2
61967,7.712,11.904
61968,17.408,14.272
61969,8.096,11.68
61970,8.128,11.328
61971,7.712,11.264
61972,8.032,11.008
61973,7.904,10.944
61974,7.776,11.744
61975,8.064,11.808
61976,8,11.552
61977,6.912,10.912
61978,6.912,11.168
61979,6.912,10.976
61980,6.88,11.456
61981,6.912,11.232
61982,6.848,11.456
61983,6.88,11.488
61984,6.912,10.752
61985,7.04,11.36
61986,6.848,10.816
61987,6.88,10.656
61988,6.88,10.752
61989,6.976,11.2
61990,6.88,11.328
61991,6.88,10.72
61992,6.912,10.944
61993,7.008,11.04
61994,6.88,10.944
61995,6.88,11.52
61996,6.848,11.456
61997,7.104,11.232
61998,7.104,10.784
61999,6.88,11.328
62000,7.136,11.328
62001,6.848,11.328
62002,6.88,11.36
62003,6.88,11.296
62004,7.36,10.912
62005,7.136,11.072
62006,6.912,11.36
62007,7.04,11.136
62008,7.104,11.136
62009,6.816,11.296
62010,6.848,11.456
62011,6.88,11.232
62012,6.976,11.136
62013,6.88,11.296
62014,6.848,10.784
62015,6.976,11.2
62016,6.88,11.488
62017,6.944,11.328
62018,7.744,10.432
62019,7.104,11.68
62020,7.072,10.688
62021,6.944,11.328
62022,7.168,11.296
62023,6.944,11.136
62024,6.976,11.68
62025,6.944,10.912
62026,7.2,10.752
62027,8.192,9.344
62028,6.912,11.392
62029,6.88,11.328
62030,6.88,11.68
62031,7.136,10.4
62032,7.072,11.36
62033,7.2,11.04
62034,7.072,10.72
62035,7.264,11.008
62036,7.104,11.2
62037,7.04,10.592
62038,6.944,11.296
62039,6.88,10.688
62040,6.912,11.392
62041,6.848,10.784
62042,7.04,11.584
62043,6.848,11.424
62044,6.88,11.392
62045,7.104,11.04
62046,6.912,10.592
62047,6.88,11.424
62048,7.104,10.528
62049,7.072,10.496
62050,6.88,11.424
62051,6.912,11.232
62052,6.88,11.36
62053,6.848,11.36
62054,7.04,11.104
62055,6.816,11.456
62056,7.04,10.624
62057,7.872,9.536
62058,6.848,10.688
62059,6.88,10.624
62060,6.848,10.688
62061,7.872,9.376
62062,7.104,10.464
62063,7.872,9.472
62064,8.224,9.184
62065,6.944,10.528
62066,7.968,9.888
62067,6.912,11.04
62068,8,9.632
62069,7.04,10.656
62070,7.008,10.304
62071,7.136,10.88
62072,7.2,11.2
62073,7.104,11.072
62074,7.04,10.144
62075,7.072,10.592
62076,7.072,11.84
62077,6.848,11.872
62078,7.104,12.8
62079,7.04,11.488
62080,6.944,10.976
62081,7.776,10.976
62082,9.472,9.248
62083,8.096,10.784
62084,8.032,11.168
62085,7.808,10.528
62086,8.256,11.04
62087,7.84,11.168
62088,7.872,10.784
62089,7.84,11.232
62090,7.84,11.36
62091,8.032,11.072
62092,7.872,10.624
62093,7.904,10.624
62094,7.84,11.328
62095,7.968,10.56
62096,7.968,11.392
62097,7.744,11.264
62098,8,10.72
62099,7.872,10.688
62100,7.808,10.976
62101,8.032,12.928
62102,8,13.056
62103,7.968,11.872
62104,7.968,11.264
62105,6.976,10.72
62106,6.944,11.392
62107,6.976,10.848
62108,7.104,10.592
62109,6.944,10.016
62110,6.944,10.912
62111,6.976,10.176
62112,6.976,10.72
62113,6.976,10.464
62114,6.944,9.984
62115,6.944,10.848
62116,6.976,10.656
62117,6.976,10.368
62118,7.296,9.76
62119,6.912,10.816
62120,6.944,9.984
62121,7.136,10.336
62122,6.976,10.88
62123,6.976,10.688
62124,6.976,10.976
62125,6.976,10.016
62126,7.008,12.352
62127,7.136,12.128
62128,7.04,12.128
62129,7.008,11.936
62130,6.944,11.648
62131,6.88,10.24
62132,6.944,10.304
62133,6.976,10.08
62134,6.912,10.176
62135,6.912,10.784
62136,6.88,10.944
62137,7.136,10.56
62138,6.912,10.08
62139,7.712,9.28
62140,6.88,9.984
62141,6.912,10.272
62142,6.912,10.144
62143,7.04,9.92
62144,6.912,10.048
62145,6.88,10.784
62146,7.008,10.944
62147,6.912,10.624
62148,6.848,10.976
62149,6.944,10.048
62150,7.072,10.56
62151,6.88,10.336
62152,6.944,10.816
62153,6.912,10.24
62154,6.944,10.592
62155,6.912,9.952
62156,7.168,9.792
62157,6.88,10.016
62158,6.88,10.688
62159,6.88,10.464
62160,6.912,10.112
62161,6.912,10.592
62162,6.912,11.04
62163,7.04,10.144
62164,7.008,10.752
62165,6.912,10.688
62166,6.88,11.104
62167,6.848,10.432
62168,6.944,10.56
62169,6.976,9.888
62170,6.88,11.008
62171,6.912,10.72
62172,6.944,10.336
62173,6.912,10.08
62174,7.2,10.4
62175,6.88,10.752
62176,6.912,10.496
62177,6.944,10.464
62178,7.04,10.592
62179,6.88,9.92
62180,7.008,9.952
62181,6.912,10.336
62182,6.976,10.24
62183,8.992,9.28
62184,7.808,11.232
62185,8.992,9.632
62186,7.936,11.264
62187,7.84,10.176
62188,7.776,11.616
62189,7.968,10.752
62190,7.776,10.368
62191,7.808,10.976
62192,7.872,10.816
62193,8.096,10.816
62194,7.84,11.264
62195,7.808,11.392
62196,7.744,11.392
62197,7.872,10.432
62198,8.32,11.296
62199,9.248,10.24
62200,7.776,11.744
62201,7.84,10.592
62202,9.12,8.992
62203,7.808,10.336
62204,7.808,10.88
62205,8.48,9.92
62206,7.744,10.656
62207,7.04,9.952
62208,7.904,9.408
62209,6.944,11.104
62210,7.104,10.464
62211,7.072,11.264
62212,6.816,10.976
62213,6.88,10.848
62214,6.88,9.952
62215,6.944,10.08
62216,7.008,11.04
62217,6.912,10.112
62218,6.88,10.24
62219,6.88,11.072
62220,7.2,10.752
62221,6.912,10.496
62222,6.912,10.944
62223,7.104,10.656
62224,6.944,14.944
62225,7.136,10.176
62226,6.944,10.176
62227,6.912,9.824
62228,6.944,9.984
62229,6.944,10.752
62230,6.912,9.888
62231,7.04,9.952
62232,6.912,10.24
62233,6.976,11.072
62234,6.944,10.208
62235,7.136,11.2
62236,7.36,9.024
62237,7.168,9.728
62238,7.296,8.992
62239,7.136,8.864
62240,7.552,9.056
62241,7.104,8.928
62242,7.264,9.664
62243,7.168,9.248
62244,7.264,8.8
62245,7.168,8.864
62246,7.264,8.96
62247,7.2,9.408
62248,7.584,9.44
62249,7.168,9.824
62250,7.232,8.864
62251,7.072,9.472
62252,7.232,9.76
62253,7.168,9.312
62254,7.52,9.024
62255,7.456,8.992
62256,7.264,9.152
62257,7.232,9.728
62258,7.232,8.864
62259,7.104,9.376
62260,7.52,9.088
62261,7.04,9.568
62262,7.2,9.248
62263,7.072,8.896
62264,7.2,9.504
62265,7.136,8.832
62266,7.232,9.408
62267,7.168,9.76
62268,7.552,8.8
62269,7.2,9.12
62270,7.232,8.896
62271,7.104,9.504
62272,7.2,9.248
62273,7.104,8.896
62274,7.2,9.376
62275,7.392,9.568
62276,7.232,8.768
62277,7.264,9.312
62278,7.2,8.896
62279,7.104,9.024
62280,7.232,6.976
62281,7.072,9.216
62282,7.232,9.632
62283,7.2,8.96
62284,7.36,9.184
62285,7.072,9.376
62286,7.232,9.312
62287,7.168,9.344
62288,6.848,10.016
62289,7.104,9.28
62290,7.264,8.896
62291,7.104,7.904
62292,7.2,8.992
62293,7.072,8.8
62294,7.488,9.152
62295,7.36,9.056
62296,7.2,9.248
62297,7.104,9.184
62298,6.432,10.08
62299,7.104,9.76
62300,7.168,9.504
62301,7.392,8.864
62302,7.648,8.992
62303,7.104,9.28
62304,7.264,9.408
62305,7.104,9.344
62306,8.256,8.288
62307,7.168,8.896
62308,7.2,9.216
62309,7.136,9.216
62310,7.2,8.864
62311,7.072,9.248
62312,7.168,9.312
62313,7.136,9.184
62314,7.52,9.664
62315,7.072,8.96
62316,7.168,8.992
62317,7.168,9.792
62318,7.2,8.8
62319,7.072,9.152
62320,7.2,8.928
62321,7.264,9.024
62322,7.488,9.024
62323,7.072,9.184
62324,7.168,9.28
62325,7.232,9.856
62326,7.52,8.96
62327,7.072,9.664
62328,7.232,9.248
62329,7.136,8.992
62330,7.488,9.152
62331,7.104,9.312
62332,7.168,9.344
62333,7.104,9.024
62334,7.2,9.088
62335,7.072,9.152
62336,7.36,9.792
62337,7.104,14.112
62338,7.328,9.472
62339,7.104,9.184
62340,7.168,9.472
62341,7.104,9.28
62342,7.424,9.12
62343,7.104,9.376
62344,7.264,9.216
62345,7.136,8.896
62346,6.88,10.752
62347,7.168,9.248
62348,7.232,9.824
62349,7.104,9.216
62350,7.168,8.704
62351,7.264,8.96
62352,7.52,8.736
62353,7.264,9.024
62354,7.232,9.248
62355,7.168,8.8
62356,7.264,9.344
62357,7.296,9.152
62358,7.136,9.376
62359,7.2,8.832
62360,7.2,9.152
62361,7.104,9.504
62362,7.2,8.896
62363,7.072,9.088
62364,7.2,9.12
62365,7.072,9.28
62366,7.2,9.792
62367,7.328,9.152
62368,7.168,9.472
62369,7.072,9.184
62370,7.552,9.696
62371,10.176,6.912
62372,7.936,10.208
62373,6.944,10.912
62374,6.976,10.912
62375,6.912,10.752
62376,6.912,10.336
62377,7.072,9.792
62378,6.912,10.4
62379,7.136,11.264
62380,6.912,10.784
62381,6.944,10.816
62382,6.976,9.92
62383,6.848,9.92
62384,6.944,9.984
62385,6.976,10.688
62386,6.848,9.952
62387,6.848,10.016
62388,7.008,10.24
62389,6.848,10.048
62390,6.88,9.888
62391,6.88,9.248
62392,6.912,11.04
62393,6.912,10.144
62394,6.912,10.624
62395,6.912,10.72
62396,6.88,10.304
62397,6.88,10.72
62398,6.912,10.944
62399,6.912,10.208
62400,6.912,10.912
62401,6.88,10.112
62402,7.072,10.56
62403,8.864,8.992
62404,9.184,9.696
62405,7.936,10.272
62406,9.088,9.12
62407,9.024,9.248
62408,7.968,11.104
62409,9.056,9.6
62410,7.776,11.04
62411,7.84,11.104
62412,9.12,9.28
62413,7.776,11.584
62414,9.12,9.792
62415,7.808,11.008
62416,9.184,9.024
62417,7.872,11.072
62418,7.872,10.368
62419,9.024,9.696
62420,7.936,10.24
62421,7.744,10.816
62422,9.12,8.928
62423,7.904,10.368
62424,9.088,9.92
62425,8.96,8.928
62426,7.808,9.888
62427,6.944,10.88
62428,6.944,10.752
62429,7.04,10.048
62430,7.008,10.752
62431,6.976,10.272
62432,6.88,10.336
62433,7.072,10.72
62434,6.88,10.88
62435,6.976,9.888
62436,6.944,10.048
62437,7.008,10.656
62438,6.912,10.528
62439,6.88,9.888
62440,6.944,10.24
62441,6.976,10.72
62442,6.912,10.656
62443,7.072,10.368
62444,6.912,10.976
62445,6.944,9.984
62446,6.912,10.144
62447,6.912,9.888
62448,6.848,10.272
62449,7.648,10.016
62450,6.848,10.464
62451,6.944,10.08
62452,6.944,11.744
62453,6.912,10.368
62454,6.912,9.92
62455,7.04,10.528
62456,6.912,10.368
62457,6.912,9.952
62458,6.912,10.048
62459,7.68,9.312
62460,6.912,10.112
62461,6.848,10.848
62462,6.88,9.952
62463,6.976,10.56
62464,7.808,9.92
62465,6.912,10.272
62466,7.04,10.848
62467,6.912,10.784
62468,6.944,10.464
62469,7.04,9.824
62470,7.712,10.08
62471,6.944,10.208
62472,6.88,10.112
62473,6.88,10.144
62474,6.944,10.272
62475,6.848,10.24
62476,6.88,10.72
62477,6.976,10.24
62478,6.912,9.984
